source_id,source_pdf,page,thumbnail_path,review_page_path,orientation,review_status,red_pixel_count,red_alignment_bbox_px,red_alignment_bbox_pct,likely_route_marker_cells,ocr_text
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,73,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-073.jpg,,landscape_upright,needs_sheet_assignment,10881,"[7, 94, 1164, 767]","[0.0059, 0.1116, 0.9765, 0.9109]",2462,"o*\ weg auoseg Fn 7 Sf Ne ee te, ee bse ark five HR Poe eke mouuay aunty, otameteunien Rat ey on a mere 4 ‘Sot : a a S J Bath Gon. wv Wigs G Ws RR qa Wa SOS eo Hf"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,74,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-074.jpg,,landscape_upright,needs_sheet_assignment,32229,"[13, 60, 1168, 744]","[0.0109, 0.0713, 0.9799, 0.8836]",3448,"\ Se, es “ge x UNS ee yr Ul 55) y, \ Sa aaa \ Aes dete py F hectesenueanes * Fepafe Tie reetetniaatak “ll (—Atgnment 48m ROW Vie USiecracipraecet | ; “iS pe Fae tae ETP Alignment Mapbook }"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,75,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-075.jpg,,landscape_upright,needs_sheet_assignment,19476,"[7, 93, 1164, 740]","[0.0059, 0.1105, 0.9765, 0.8789]",2647,"1 Www czoz en ""7 pies Z f (as eq euljoseg Visi au a sevepunog piem | | yoogdew wuowubyy 413 see pre de MOU wop woubry —) s ce | yy wowubiy bt'3 —| yao oan wena é sespaims pores wT Oo 3 aeuIeY O}IMEWER MON @ ca Scavenger ¢ ee eb: sour] posue, jeune mf rerieninee soe oe % F Si0ld E1014 @ 7 wee) ) ty ! ; ~ . = S A i : es | ee i 2 y ANOS yo) wie 1 ¥ 4 tah | : | mio Gi fs 0s Ee 3 \ s Wed ia 4 < , a 3 { ey ae a 5 4 TH : a ‘Ai SE"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,76,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-076.jpg,,landscape_upright,needs_sheet_assignment,26391,"[13, 59, 1169, 744]","[0.0109, 0.0701, 0.9807, 0.8836]",3891,"7 z Taos eos Seay St eT ee y : Maes ee y y) : eo 2 Rat ime tee) Be ~ ty ek eo ae See Don ge Meee ore See mR ay ston Say xs Ae y t we press 4 Pe 538 EA Se <ars) "" i ps RSS > MERON aS Ne Reine at Wa ‘ : “ft Se ee gee ul =) vor \ © NowDemaittRaimie a [Sina rattan nate ETP Alignment : BeefeSe- te a) SSntersoieun ] (Alignment 46m ROW Ge 4 Whi areas in the eragery represent “ARV Bee Ste ETP Alignment Mapbook 4 ej He Ala i Baseline Data wl — March 2020 ERM, ||"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,77,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-077.jpg,,landscape_upright,needs_sheet_assignment,18767,"[8, 92, 1165, 783]","[0.0067, 0.1093, 0.9773, 0.9299]",2924,"ww 0202 woe ies 4 pono 6 beg euyjoseg, Pine re the Laren yoogdew juowubity 413 —_ . 25 oot atta ca sonraeaearersont |e ag a TPA cy z ewubay a3 —| sawn arian peomed bea Ry U al ‘Sait ae zs = . ape Bs | a € He 1 se : | Ys cl ; aay. & i hes ; EES oh | LBS 26 2B ide"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,78,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-078.jpg,,landscape_upright,needs_sheet_assignment,23249,"[13, 60, 1169, 745]","[0.0109, 0.0713, 0.9807, 0.8848]",3217,"peu. Cie, (0 ee AN ees = J = ‘NOTES: 2 Steaarai 3 Keely bi a, Someone een EEN all : ~ | Socio” lf | ff w ft scone ee) ETP Alignment Mapbook on a March 2020 ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,79,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-079.jpg,,landscape_upright,needs_sheet_assignment,29480,"[8, 94, 1164, 784]","[0.0067, 0.1116, 0.9765, 0.9311]",4706,l wa ozoz ye = nn ay eyed oujeseg Se A Z cus das { yoogdey wouuBny dia sec a We nae imeampanenoniee fe tte i Peg sauepunog penn f cusowacmtanapemnon? | id s = eS eunby 413 — eo Os way seuruaresai @ | rxmove var any ren beat eo | Canta ADTs Z ends ‘an aie Fin les ‘ i ie : es (| % = a Vee iy af ey. ‘ i nae Ta ES Ce eae ee = : D
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,80,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-080.jpg,,landscape_upright,needs_sheet_assignment,18786,"[13, 58, 1169, 742]","[0.0109, 0.0689, 0.9807, 0.8812]",2739,"Wy Or ee, See | ze. “sii Soee { 4.3 te sans. E eg 4 T oe 2 I Par SEN “* ths Re ie. a = . gtk"" a ah Pinceoe * 2». Dp £ Co SSG as i 1 me Si. Sa I eS aa: ‘NOTES: ——— ‘Aetal imagery Priced fom LIDAR and WOM, Fauna! Transect Lingg [5S t VSN Sr. 7 © New Damaul to Ratna” ot = if ~ ‘hanger LDAR soba mogey U ‘Ward Boundaries —s March 2020 ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,81,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-081.jpg,,landscape_upright,needs_sheet_assignment,11577,"[7, 93, 1159, 768]","[0.0059, 0.1105, 0.9723, 0.9121]",2368,wa care ean =a Sina eS bed ouljeseg a S [ yooqdew yuowuByty dia name ¥ Ht R U ana: 1 \e\ /s) wax (MOY Wop owUByY ey stead S32 cone es — = qwowuBay 13 i __ eS 1 Ee a 4 \ “ate? ‘ sini gies << ‘4 ks & y ? | ad : & = Fie Sea! . 2 ; ie mee a a al a \ : GEE ES I LESS a gat NOR retest : wes VN og Oe a ae mh Re oR. ei ee A i oe ‘ go San “h ie hes SCS gree a es ee ee ee
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,82,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-082.jpg,,landscape_upright,needs_sheet_assignment,27027,"[13, 129, 1170, 743]","[0.0109, 0.1532, 0.9815, 0.8824]",3103,"7 fj oie ae = no Fas ey ee age jul C ae ee t Lee aa, a Oe ge Bee. yl re ag Op pie em eee Ze d agit Ox: Wek 4 de > sf ie, if 4 eR oe ee ‘4 Pe a ae RS > Oe : ise ° Be ‘ 1 Ve Big: eg Mes Ree cml : . 1 ‘ pe Bene 7 Oe he eee 4 Rahs Cr Oe oA ) yp PERS eo: TS 2m OT Neen Oe ie Bes ‘| ( “a “SNe Danae Rete Petehe a Tine rant Ret k : (JAlignment 46m ROW Titocnbtetepr eet : 7 ie) anane ETP Ali Mapbook q fv gs Sy” BateineDaa S| os = March 2020 ERM, |"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,83,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-083.jpg,,landscape_upright,needs_sheet_assignment,17786,"[8, 91, 1165, 748]","[0.0067, 0.1081, 0.9773, 0.8884]",3467,"Wea ozoz wae = =n o eieg euyeseg anh xi | yooqdey uowUByy 13 sues S 24 gene Bee sreeranen es ise, fr. 5 7 aN ee hay, MOY Way wauUBaY [> “Tuiamanacicny | Dy Pe] t Bos. “g, semewarneuna Hon @ cosencroncs |e oa ae Upedyee wa oer e Foun 8625 + ifs m SS ~ Z SS ee, k a? a S fos 9) hy ee 8 Sg aa ae A . 1 ee es, We a ; © al ee ee eae! we La ee neg Sa ies ial og 1 om"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,84,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-084.jpg,,landscape_upright,needs_sheet_assignment,18504,"[13, 121, 1168, 747]","[0.0109, 0.1437, 0.9799, 0.8872]",2397,"rT a ee yy ak o re : | ee aie Seats ' i 1 7a ae a ee 9h, Es eee | o f "" ARS oe ‘5 1. 19) ORE A one v Ba, 7 ; 4 “O Fora Pot Hethedft- ee | ® Biodiversity Sightings Pe fans gas] tsrrTpeaptic tn Vi © New Damaul to Ratmale ¢ ‘ 2 Roomate meen ene 3 | ETP Alignment "" ""Wut nama ance yh Alignment 46m ROW ua a = a cre fon LOAR bee q ‘Ward Boundaries a Hy reg a! ETP Alignment Mapbook am Marc 2020 ERM |"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,85,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-085.jpg,,landscape_upright,needs_sheet_assignment,15992,"[10, 92, 1168, 545]","[0.0084, 0.1093, 0.9799, 0.6473]",2076,"1 wa ozoz yen, “Gis y [ eq ouyeseg Wig van | gaat e ; foteamwaworueiino — PCY z F; 2) HA PORES 6 pom wapweunbny cuscwascernncrcmant |i ae ae ‘ vp bes RF“ arueyonneueg non @ Aasearp st 2 main renner an - a . gus 20° be, "" «| bt & Pe 1 Go 4 be . i : es NY as | 2 ¥ aN gs er % i rh A de x tx A yc salt Pete ; ‘ess Again s sb OO ee WES aa aa . AM Le | aS 6 A : ee ae pee SY 1 a Ga at et @ Fl x IN ; ‘4 3 Iv f"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,86,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-086.jpg,,landscape_upright,needs_sheet_assignment,29735,"[14, 62, 1170, 745]","[0.0117, 0.0736, 0.9815, 0.8848]",2610,"“ Art aaa A, 0 ei pata Ss saa ' SS tae ps N + Ge eke ge x” atone ae BS af yy 2 (s 7 Tremtsaingnnon 5 eel ae | Ys 4 areas inthe magery q = chee Cee : =| SS af Atanent 4m ROW ss He! a : j ‘Ward Boundaries ae GV — eet ETP Alignment Mapbook ee Sige By? Baseline Data Ne os — ‘March 2020, ERM"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,87,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-087.jpg,,landscape_upright,needs_sheet_assignment,20021,"[8, 89, 1163, 717]","[0.0067, 0.1057, 0.9757, 0.8515]",1790,"sorepnog T Tenn, , ‘send ww 0202 yaue WN i eo - = GX beg auyeseg, esi rent FH = gett Bary vovvonmnin | yooqdey uswubiy a3 ee ae j Te NE we ecapenen «| nna, Z } Se nc * % seid 201 @ oe een b A i) fi ‘s pT Th ae i * i \ 4 yo : ee if oe ‘ y = . a \ 8 OF ee"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,88,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-088.jpg,,landscape_upright,needs_sheet_assignment,30767,"[13, 62, 1168, 748]","[0.0109, 0.0736, 0.9799, 0.8884]",2961,"i Da eee Lis Oe DF. i aN ead Spe ne wey ae oe 2 ee a a ae & iad eee aE eo pig aby 7’ cae Nae PR a 4 erate? Saag” Pe é ee + pia. ad + Ss, aes in , ea Ba Lott” Ga Gee aS Se ee. Ga eh rae Poe od ty hy fa Sad Ne OES tie ee eS , 4 te Sy y 1 : F Sea F 1 a ee) By | a Ca a a) fF } a 2 2” a Beefs | = : : @ ‘New DamaultoRetmate Lp PoE ger Paseatten OAR Wad ETP Alignment tee: SEER fi. cag) 7 Paenes ton weal eer ‘] (algnment 46m ROW, - lo GY 7S) angeamtttrcmmnsases Uf Ward ondaes a ] ” SST tae AGEN py : S| "
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,89,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-089.jpg,,landscape_upright,needs_sheet_assignment,28659,"[6, 89, 1164, 759]","[0.005, 0.1057, 0.9765, 0.9014]",2870,"Wa ""ny - x oq auneoea ete van roy AC ath dup ‘ yooqden uowuby 313 itt i 2X Pe aun cone marae, { MS thee * % mou wor nounéiy rusownemenecen® a zs shypfak Sa Spicin psec nals saan ag ea Y euvingal thant Elem pent A pany Ea : ro Sse 5 if ot ale | a pa x is 1 < Pee ANS a ‘ 4 thew eG eg. FT eas i a ec |S aueubyen CDH Bie he sh) 4 se ae (pene ye a Ts ge 4 i Be i. * ae pu RE ee Se eS Sane ge qt"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,90,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-090.jpg,,landscape_upright,needs_sheet_assignment,20953,"[13, 63, 1169, 748]","[0.0109, 0.0748, 0.9807, 0.8884]",3127,", > \ UNOS eae Cae ete ¥ ripen age ee or A ys ae ih, \ 4 i Soe ae ne a 2 S a j its ay re P ae Te % 3 & Seis Pe fe ‘NOTES: i 18 Polenta! Buldings in ROW é PeaaSep- eT © Flora Plots eg pS ea ni | Bape a tenon q Foun Transect Lines las / | eT | © ‘New Damaul to Ratmate te y \ ) “No Dus MUON oc — ETP Alignment —EERL , F =~ ay. ‘hans tom LOA ob mage fit (alignment 46m ROW ins pod —oe ETP Ali 7 IN / aS: ignment Mapbook 4 pyar Soaneeas G v ee ce BaselineData Sl I * ons ‘March 2020 ERM. |}"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,91,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-091.jpg,,landscape_upright,needs_sheet_assignment,20277,"[7, 87, 1165, 750]","[0.0059, 0.1033, 0.9773, 0.8907]",3071,"wa 070 wae 7 ion eq oujeseg = i AL [ cy yoogdey yuewubny 413 Tea igen ear a ss l ee |e ae es ae pouty 413 —4 SHIN punta TBigcuny 2606, es SJ (7 Ne ge i ath Ler, ———— by eo Rage ean, eS fe ecamermeecice | a a aS. a Fel * ae ae * ce awe we 4 : age ae = ee t iy oe Soren. x0 <u Oi bat 4 ae nk ""S “Eo aah Be 1 ae al caer : ee ks wl a"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,92,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-092.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-092.jpg,landscape_upright,needs_sheet_assignment,77727,"[13, 65, 1169, 750]","[0.0109, 0.0772, 0.9807, 0.8907]",3887,"he, PET id } a. a 4 oe sige i a as ee 2 “3 PF oe. ‘ine: E Spey 63 . ¥ & "" i er aK ep \ x : Vids er aera SY Sr P etueait Sop ences Lee, 2 Ses e ) Oe ae A Logon @ é d 1B Potential Buldngs in ROW. Bebe y A. A age att Wn © ‘New Damaul to Ratmate fe Ca) teem a eatimae 1 (J Atgrment 46m ROW § Neourmuomecssocmndcie War Boundaries ee s e > Ty] Setontntiocn may } LE fesrme 2) ETP Alignment Mapbook 7? ae Ea Baseline Data el teas as March 2020 ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,93,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-093.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-093.jpg,landscape_upright,needs_sheet_assignment,50650,"[7, 87, 1166, 745]","[0.0059, 0.1033, 0.9782, 0.8848]",3292,"eq euyjeseg Visite! ya BAL sevepunog pie “) yooqdew juowubhry 413 mine, Eek 3 7 MOY Woy uaUNByY [—) sate mao ayer ing sane eH Z 4 al YB po ee wet —* Fema oteseauserenn'y | lenp ls 8) Pag SMe SouRN MEU HON © | corsoovammenmpperniat | a 1 si oy New % Sour esuen, jeunes —f putouennicg sma, [Shee Zi ie ETS sh Ipefth S0id E1014 @ yen pu var wag pepo teu eS jew bee, d ics Le sot = BG ah 268 = ee i ; Pe | i ‘ , 6 : ions | a ur"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,94,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-094.jpg,,landscape_upright,needs_sheet_assignment,25327,"[13, 68, 1169, 749]","[0.0109, 0.0808, 0.9807, 0.8895]",2401,"nian’ Rare 3 4 Ks ‘i Pais gue eo a Hho e eS SEEDY AS ae ioe Y r Pe i VaR ees ct Saag ‘ \ iy Rene.” pci Sabie : COM i Gy An = . ey ee éi ¥ ? Se i < y RO oe 1 SW : & 4 at H ""i ey ae i “Pott align ROW Le pJir- SSmeyraimatnnot @ ‘New Dara Rate te ge ot ETP Ag { ) iii mag nent ! Ward Boundaries Ree? is ” a = ETP Alig it Mapbook = . March 2020 ERM, |)"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,95,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-095.jpg,,landscape_upright,needs_sheet_assignment,30277,"[7, 88, 1164, 752]","[0.0059, 0.1045, 0.9765, 0.8931]",3315,"wa zoewen — ay eq eujjeseg, Vee ‘ci = f yooqdew juswuByy 413 oui, aay” U tamameanonensinn FREE AB A Eh soueponog pie sensor ete ro red fs ) Now wap waunbry —| comaetconnes, |e ee e és aeurey o}ynewed non @ omnes aa | NE eae = Wed asyp MouU sBupena ALEC Bl ‘Sor deh me ie Bee y pte, Saas bs Wen r~ is ST sy) ¢ Mane? 2 , x: aa Bich Wee Fe Bon, ag’, 7, Mate gee wa i bs J {YBa oh B. 2 he eas te ‘ y : et ak CMR 2 4 ex. AS Ne"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,96,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-096.jpg,,landscape_upright,needs_sheet_assignment,31874,"[13, 64, 1169, 748]","[0.0109, 0.076, 0.9807, 0.8884]",3410,"s ye, ’ DON cy 3a , ‘4 sel OE DI SEP ia ONE Mg og I Oy) NLR he aide roleeae TR | Wek ie ON ee CPE sp RE Oy les Ca datas sie ee DS ae ee a ee ore 8 Pearse AS SSE a 30 SN A) > A 1 eo Ss Uk Socens, nti be po RMN RI 6 37) aie SSO at Rr Rag ene SPA teen: gs tl Lt 3) ae By | Reem da Og Ree Aaa ss ies ae = a i Ge 7"" by a di, Bae ded Ps: : Re) e : aaa gd P ath A ROSS ek CAH yi Ae . : 4 [ae AG. hype han esi! Set ee aS As Vly, ya | [Soe eg I GP AI EN wey Pan Mat Lae ie = aie Trg S| pment ton ROW ee | GY g"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,97,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-097.jpg,,landscape_upright,needs_sheet_assignment,17328,"[6, 87, 1164, 779]","[0.005, 0.1033, 0.9765, 0.9252]",2958,"wa ozoz waeN ia sa) » ‘ yoogdey juawuByy 13 ania aa c ae souepunog pie Aeteu 04s a yar w24 sue @ a 7 aa : MOw wep wewsény —f “ree, fe < kamy a3 — sorsowareramaapeveit |e = i \e) eury ot reueg non @ | Pree 377 yee Sid B04 @ ee —E a ri af ; 1 ! > Ay a AL Pies ag . Pi witness iNa)"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,98,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-098.jpg,,landscape_upright,needs_sheet_assignment,41779,"[13, 81, 1169, 750]","[0.0109, 0.0962, 0.9807, 0.8907]",3419,"Tee a , i‘ Grr PG : Levass: Tors ee 4 gon a a Pra, Rk ° os 4 Bes Ce ee of ; 2 Sage Rok ghee a ies ie: thane Bred Nee ey BS Ps. ee ees ean ne 2 oe a evan Us ce ayes § ¢ Aor“g Lee ee BOE eae a MT. a Pe 5 ae ee as eee S A ue han _ $ x 9 At a Peer er a ee i . * Z wee ret i } “S WowDana Rete Eee ; TERT GE Terrgtemonnenot ets ( = | _ ber 4 - PR “al ‘Change Yom LOAR i oer mage, {hi a t ahes — Geile mcvibahes ; ee scat Kl oo - March 2020 ERM, f"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,99,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-099.jpg,,landscape_upright,needs_sheet_assignment,8468,"[6, 87, 1159, 765]","[0.005, 0.1033, 0.9723, 0.9086]",1400,"wea zoe wen == neg ouljoseg ie ce, ff 6) yoogdew jwowuByy 413 eG wgle oes” omonuope cep teiasea / Pore ee memes cn ies oo? POSE. momar manny sonra val canoe pet! z Lipbigg cet manure 9 . a ey CK * { Pad Ce. : ee | fe — St. e * 1"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,100,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-100.jpg,data/processed/corridor_tracing/mca_annex_d1/review_pages/page-100.jpg,landscape_upright,needs_sheet_assignment,52408,"[12, 64, 1171, 749]","[0.0101, 0.076, 0.9824, 0.8895]",3761,"~ ty i ‘ Nessc coe eee PO aia 4 * or Ree “hGiless ‘ ‘a ee ey oe Shae i, } ik a a Wa ' AS. Sores Ae . Ls ree aged ae g 0. Sa UT Twiocen srs Sepeler _ Fag) Seema rtetnmion maw [algnment 4ém ROW es |] (3 “We Da nUDARaaa od cores | ard Boundaes ee ob ; (a Se Sepiaioneceeer f) be twee ETP Alignment Mapbook ve ‘See ey Baseline Data ayy i \ Fees March 2020 ERM |} 1"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,101,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-101.jpg,,landscape_upright,needs_sheet_assignment,23190,"[7, 87, 1165, 754]","[0.0059, 0.1033, 0.9773, 0.8955]",1937,"wa zoe yen ""iia 6\ byeq eujjeseg, ka a 3g yoogdey juowuby 413 a iets af - a aa = J vod ; Souepunog pn» “Sees: ‘Mow war weunny (—| cosoavuonen pm ponent | i \ ” ¢ ey sou’ |e ea ~peobisp SG * Nacuey or mewea nay @ sav me wera perv be ey | as Weeds <a Le “ : eS ‘Son rate , = i ‘ a ——— a) an ; 2 i +. “4 i PS : se 5 | 4,9 i SO ae ' 3 tide f"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,102,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-102.jpg,,landscape_upright,needs_sheet_assignment,19548,"[14, 66, 1169, 750]","[0.0117, 0.0784, 0.9807, 0.8907]",2611,"5 re — = a ae 7 wnt e q hae ; a ayer OE palate | Fae rig ee ti Ps a aie pe SS i i si 469) wt 1 Sy : \. we ty \ 1 ————— | a sore, cal apt a = TIES pase: Rotcd eno Tate 3 Beep a Se | © New Damaul to Ratmato, ; [EER mS Naito ne age open — ETP Ament (ey By Peer [alignment 46m ROW Se va ao 5: mca is b Ward Boundaries Ae ee cies Z ETP Alignment Mapbook Pl 7 ron Sage Baseline Data S —-_ = March 2020 ERM."
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,103,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-103.jpg,,landscape_upright,needs_sheet_assignment,30226,"[7, 86, 1164, 778]","[0.0059, 0.1021, 0.9765, 0.924]",2955,"Www zoe yan ies, 7 \ eyeq ouyieseg ec _7Z { yoogdew yuowubyy dia aay Zoe Abewy qo cyan w0g soe Me 2 _ Pe ey, ‘sayepunog plem «| eo eb: i] a f — MOX Wap WowUB,Y—] £104 S1D9Iy w 9euR04 pun paonposdey fm gle s P € 161 £ cmoaseoraen |Z he, ‘ A , __ Neubay a3} Sa? So rt ¥ , pds aE i 2 ‘ Oe 1 3 ‘ Or OT PORE ee tia Ley 3 i ae ee ee ROT @ Be Ca ane sat c oe"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,104,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-104.jpg,,landscape_upright,needs_sheet_assignment,43972,"[13, 65, 1170, 751]","[0.0109, 0.0772, 0.9815, 0.8919]",3069,"a — ret ey samy pour “4 Y ys aD) SiGe f , . Veg pS Beh yy MUN ar se D ye 4 ee Se Wi peor. tae aN We oe 4 iri RSW i a eC wags % Boos ge “ FA ey a Ras oe et, me ater sips a os ae t : as gS Sg oa 7 e LIT SN Ml 2; te; at eR ces zoe). vs i i, 7 Raa. S a 7 # i ts eget ¥ U BiG 7 ry Mer fp oN ==)"" : ee | (algnment 46m ROW fe G oa Se ed | Se= a Mach 2020 ER™, |j"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,105,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-105.jpg,,landscape_upright,needs_sheet_assignment,19114,"[6, 87, 1163, 718]","[0.005, 0.1033, 0.9757, 0.8527]",1983,"Wu zoe wen ""Gia, f eyeq ouljoseg, Tate. axe — yooqdeny yuowuByy dia = say ag” > geet lie seuepunog pueyh af aa 4 SIN G4 _ Fy MbbiLye Ny (MO wep weUUByY [—] Antna mgoarer sine 1 Pret % owubay 413 —] cemiepaTmEON ) ; Ai wy, Fhe,"" % — eeumyoyareueg nn @ cabomueranarovoe’ | 4 re aK . EF sour wesvey,eunes —{ ve pew ang | sade © dah ea Oe Gaia, a as, | he = uf oT, b (Pe Bal Bas ‘5 { i FI te . Eat | ye aed vale Miss i a A P| | Wa Z 2 : "" SME Bey eo 4 es 3 Le 3 Ee 8 Cais"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,106,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-106.jpg,,landscape_upright,needs_sheet_assignment,21465,"[13, 150, 1169, 749]","[0.0109, 0.1781, 0.9807, 0.8895]",2793,"PON i= hae > of ee nas Rh pes Page’ ve Ts AME BS ON SN . Di. Sees a) nica ‘ Ve z 1 es Tecan wre 3 Ee % P, soft Pe Te a Aa te a ah Ss ie Z a7 s 2 —_—E ASS Bx Gry ee fo zw ma i SE IR irr ae A 7a ‘=, ‘Sher usta 2 : oe z zy f Bmegremecieren | iene now tel Semmes, op eo ETP Alignment Mapbook |"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,107,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-107.jpg,,landscape_upright,needs_sheet_assignment,8285,"[7, 91, 1155, 780]","[0.0059, 0.1081, 0.969, 0.9264]",1089,"wa oz0z EW lia ea, Va ‘souepunog prem” _ X eg oujeseg Tse se ey” &\ yoogdey juowuByy 413 Ey ZO EN yale “Dips, sever fete man corer wey ve fe) Pie, z RS Ys ee a Mower wauutqy oomaparapuraerea Z | Pv wewubiy a3 colsooramammenrensut | Lg cid ed © Be Seeuey oy snowed ny @ ee sens a¥ SF mouusbuping emeiog verre a ' ay try raul 2 \ te, a ror ‘ee % Y Bi \ “Say ) 3 ae — 4 “ 3 A ( ae { < x “a \ : Fa e Sy eb "" 4 / eS e. : | \ of me : SS, ey, gy aed a “ /)/ 6b y ~, S: eee x as? ike : j i ole WN x. ae q"
mca_annex_d1_alignment_maps,mca_annex_d1_alignment_maps.pdf,108,data/processed/corridor_tracing/mca_annex_d1/thumbnails/page-108.jpg,,landscape_upright,needs_sheet_assignment,29400,"[14, 60, 1171, 746]","[0.0117, 0.0713, 0.9824, 0.886]",2650,"Z iG hig = 7 Z it Vi. RSS = eT ae nee Wr ee "" #6 en ae ‘ Rees. | 3 ca, aa > \ F ¥ q 0 as * ot ss a ! OK , ee y ‘ Oa ‘ Mf ""e iF pa oH Sac ee | y Ser “9 1 AefalIn Produced fom LAR and WV “Tan ung ROW Was unng™""> Fogadie d Za] omen @ Flora Plots ‘= ye so 77) papoacet ries mE 103 J ‘—Faunal Transect Lines Key (ie DarmUDMR ae anc la a © New Damaul to Ratmate {eon F ad ‘hapten Ont eeregey [ — ETP Alignment AES Wet sat (Alignment 46m ROW Va a ged ETP Alignment Mapbook wi oils toa mc ance 2020 ERM. fj"
